user_id,book_id,rating
148,53496.Walk_Two_Moons,3
80,2595138-the-gargoyle,4
379,4069.Man_s_Search_for_Meaning,5
39,2722413-evernight,4
284,28881.Lamb,5
117,30281.Guilty_Pleasures,3
1,256008.Lonesome_Dove,3
378,11899.The_Hours,4
31,11324204-houdini-heart,4
493,46164.Tender_Is_the_Night,3
484,12996.Othello,5
285,6259.Birdsong,4
158,16328.The_Murder_of_Roger_Ackroyd,4
197,30868.The_Bean_Trees,4
91,1202.Freakonomics,5
127,85990.Princess_Academy,4
493,41684.The_Jungle_Books,3
331,49750.An_Abundance_of_Katherines,2
456,49552.The_Stranger,2
230,34484.Small_Gods,4
492,7664041-inheritance,4
371,47401.Chocolat,3
219,7896527-throne-of-glass,5
334,5168.Where_the_Heart_Is,3
260,22328546-red-queen,5
436,11918.Bitten,1
149,11297.Norwegian_Wood,3
175,4473.A_Prayer_for_Owen_Meany,3
131,46756.Oryx_and_Crake,4
162,1381.The_Odyssey,4
384,6900.Tuesdays_with_Morrie,4
357,6514.The_Bell_Jar,3
452,4069.Man_s_Search_for_Meaning,3
35,51737.The_Truth_About_Forever,5
390,366522.P_S_I_Love_You,5
64,773951.The_Story_of_Ferdinand,5
110,85990.Princess_Academy,4
240,14935.Sense_and_Sensibility,3
5,39988.Matilda,2
350,6327.The_Witches,4
324,37781.Things_Fall_Apart,3
33,8695.The_Restaurant_at_the_End_of_the_Universe,4
478,33648131-the-notebook,4
434,8235178-across-the-universe,2
237,77390.Anne_of_Avonlea,5
77,4374400-if-i-stay,4
187,7137775-rules-of-attraction,2
217,3165162-percy-jackson-and-the-olympians,5
64,43758.The_Queen_of_the_Damned,4
287,3590.The_Adventures_of_Sherlock_Holmes,3
428,43483262-love-is-the-answer-god-is-the-cure,3
150,366522.P_S_I_Love_You,2
131,11991.The_Fall,3
403,838729.The_Return_of_the_King,5
480,28676.American_Psycho,3
467,890.Of_Mice_and_Men,3
75,29946.Illusions,4
8,6936382-anna-and-the-french-kiss,3
474,3087.A_Room_with_a_View,5
31,105992.Helter_Skelter,1
42,15638.Cyrano_de_Bergerac,5
487,1078.The_Good_Earth,3
474,11505797-beautiful-disaster,5
29,24192.The_Runaway_Jury,3
342,24765.Specials,1
326,50033.Dandelion_Wine,4
467,7588.A_Portrait_of_the_Artist_as_a_Young_Man,2
368,320.One_Hundred_Years_of_Solitude,3
445,297673.The_Brief_Wondrous_Life_of_Oscar_Wao,3
167,50033.Dandelion_Wine,4
497,29579.Foundation,5
353,11566.The_Green_Mile,3
102,84136.Fantasy_Lover,4
216,45978.Eldest,5
5,76171.We,4
494,4982.The_Sirens_of_Titan,4
450,11614718-delirium,2
78,2547.The_Prophet,4
301,34384161-quantum-roots-ii,4
412,39999.The_Boy_in_the_Striped_Pajamas,3
360,12220.A_Streetcar_Named_Desire,1
9,24800.House_of_Leaves,4
357,7588.A_Portrait_of_the_Artist_as_a_Young_Man,2
270,44790978-matching-configurations,5
104,862041.Harry_Potter_Series_Box_Set,4
230,22232.Stargirl,4
3,3590.The_Adventures_of_Sherlock_Holmes,4
351,1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,4
202,264.The_Portrait_of_a_Lady,3
0,19405702-walks-away-woman,2
337,16328.The_Murder_of_Roger_Ackroyd,4
284,30333938-slammed,2
383,6088007-neuromancer,5
477,378.The_Phantom_Tollbooth,4
124,33507.Twenty_Thousand_Leagues_Under_the_Sea,4
328,348225.These_Is_My_Words,5
316,2657.To_Kill_a_Mockingbird,4
465,10569.On_Writing,5
279,100915.The_Lion_the_Witch_and_the_Wardrobe,3
56,2187.Middlesex,3
69,11334.Song_of_Solomon,5
39,334123.The_Amulet_of_Samarkand,3
168,11334.Song_of_Solomon,4
24,2168860.One_Foot_in_the_Grave,3
301,1582996.City_of_Ashes,3
97,39662.Different_Seasons,4
235,17927395-a-court-of-mist-and-fury,5
291,12578077-obsidian,5
185,8664353-unbroken,1
263,140225.The_Voyage_of_the_Dawn_Treader,2
478,46170.For_Whom_the_Bell_Tolls,4
275,22034.The_Godfather,4
38,3008.A_Little_Princess,3
155,40874325-the-shack,3
435,17899948-rebecca,5
116,297673.The_Brief_Wondrous_Life_of_Oscar_Wao,5
111,17332218-words-of-radiance,5
133,52892857-the-color-purple,5
14,18006496-queen-of-shadows,5
340,114345.The_Little_House_Collection,3
409,9969571-ready-player-one,5
448,7747374-i-am-number-four,3
208,5287473-hex-hall,4
334,252577.Angela_s_Ashes,5
270,70535.2001,4
381,2175.Madame_Bovary,3
441,1953.A_Tale_of_Two_Cities,3
119,68428.The_Final_Empire,4
273,80660.We_Need_to_Talk_About_Kevin,3
336,22205.This_Lullaby,4
54,732562.The_Rime_of_the_Ancient_Mariner,3
280,6952.Like_Water_for_Chocolate,4
379,12898.Death_of_a_Salesman,4
89,10964.Outlander,3
435,42898.Lover_Revealed,3
495,7669.Timeline,5
253,140082.Club_Dead,5
413,9566.Still_Life_with_Woodpecker,4
323,29588376-the-lies-of-locke-lamora,5
165,375802.Ender_s_Game,3
160,12578077-obsidian,3
191,28251250-white-noise,3
413,1885.Pride_and_Prejudice,4
493,366522.P_S_I_Love_You,1
466,51893.Thus_Spoke_Zarathustra,3
435,7723542-a-dog-s-purpose,4
14,7304203-shadowfever,5
258,6334.Never_Let_Me_Go,2
153,43615.The_Gunslinger,3
219,14836.Midnight_s_Children,5
43,17716.Waiting_for_Godot,4
33,11768.The_Hotel_New_Hampshire,3
273,140225.The_Voyage_of_the_Dawn_Treader,3
113,18144590-the-alchemist,3
293,52357.Beowulf,4
41,4671.The_Great_Gatsby,4
62,5526.Dear_John,2
451,8664353-unbroken,3
394,7624.Lord_of_the_Flies,4
428,355697.All_Quiet_on_the_Western_Front,3
245,102868.A_Study_in_Scarlet,3
445,656.War_and_Peace,5
8,39662.Different_Seasons,4
304,18116.His_Dark_Materials,5
405,40611328-ishmael,5
19,14942.Mrs_Dalloway,3
451,830502.It,1
386,27003.The_Eyre_Affair,3
397,4556058-the-last-olympian,5
417,6479259-spirit-bound,3
467,71728.Jonathan_Livingston_Seagull,1
246,39662.Different_Seasons,2
188,7402393-nightshade,4
299,29044.The_Secret_History,5
306,6192.Disgrace,4
1,3876.The_Sun_Also_Rises,3
318,18007564-the-martian,2
453,133518.The_Things_They_Carried,3
274,40874325-the-shack,4
278,2722413-evernight,2
3,21853621-the-nightingale,3
225,2731276-the-story-of-edgar-sawtelle,1
80,8755776-city-of-lost-souls,3
55,15645.Inferno,3
303,46799.Go_Ask_Alice,3
337,136116.The_Scarlet_Pimpernel,2
434,2722413-evernight,4
84,23878688-the-5-love-languages,3
278,2767.A_People_s_History_of_the_United_States,3
125,357664.Because_of_Winn_Dixie,5
66,17899948-rebecca,5
158,7967.Speaker_for_the_Dead,5
145,773951.The_Story_of_Ferdinand,3
186,29059.Choke,3
97,36236125-invisible-monsters,4
374,186190.Forrest_Gump,3
104,479415.The_Horse_Whisperer,4
17,43889.Wizard_s_First_Rule,2
309,32768522-carry-on,4
164,19543.Where_the_Wild_Things_Are,4
106,7304203-shadowfever,4
367,45978.Eldest,5
192,3099787-night-world-no-1,5
24,6892870-the-girl-who-kicked-the-hornet-s-nest,3
181,40651883-snow-crash,2
432,24770.Uglies,4
323,4031.Lunar_Park,2
221,373755.Absalom_Absalom_,4
90,228665.The_Eye_of_the_World,3
315,334123.The_Amulet_of_Samarkand,3
349,6468666-the-reckoning,4
235,117833.The_Master_and_Margarita,2
373,764347.Unwind,4
3,497199.Factotum,3
427,7604.Lolita,2
88,9293020-the-elephant-tree,2
209,5148.A_Separate_Peace,1
14,140077.Dead_to_the_World,5
47,2767052-the-hunger-games,3
196,1215032.The_Wise_Man_s_Fear,5
368,33648131-the-notebook,2
69,17961.Collected_Fictions,4
446,544891.Beastly,2
249,4982.The_Sirens_of_Titan,3
388,27774758-an-ember-in-the-ashes,3
325,6280118-one-day,3
1,23766634-a-court-of-wings-and-ruin,5
32,343.Perfume,4
484,20448515-bared-to-you,3
357,3236307-graceling,5
87,395871.The_Awakening_The_Struggle,3
208,37781.Things_Fall_Apart,3
38,10365.Where_the_Red_Fern_Grows,4
290,5203.She_s_Come_Undone,2
390,9520360-the-son-of-neptune,5
407,11989.The_Plague,3
50,7996.Redwall,4
57,10365.Where_the_Red_Fern_Grows,4
333,414999.Childhood_s_End,4
101,76778.The_Martian_Chronicles,4
96,386187.Midnight_in_the_Garden_of_Good_and_Evil,5
114,3263607-the-fellowship-of-the-ring,5
10,95819.The_Poetry_of_Robert_Frost,5
88,292408.Angle_of_Repose,4
80,22328546-red-queen,3
332,65641.The_Silver_Chair,3
358,7723542-a-dog-s-purpose,4
229,6689.James_and_the_Giant_Peach,2
291,6900.Tuesdays_with_Morrie,2
64,39280444-speak,4
250,13497.A_Feast_for_Crows,4
61,10140661-gabriel-s-inferno,3
456,16690.The_Moon_Is_a_Harsh_Mistress,4
23,18405.Gone_with_the_Wind,3
365,5113.Franny_and_Zooey,3
322,32768522-carry-on,3
369,77203.The_Kite_Runner,3
358,5113.Franny_and_Zooey,4
137,3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,4
90,13206760-scarlet,3
158,43545.The_Once_and_Future_King,3
63,77197.Assassin_s_Apprentice,3
95,497199.Factotum,2
186,47212.Storm_Front,2
306,41684.The_Jungle_Books,3
309,561909.The_Hiding_Place,5
264,41044096-island-of-the-blue-dolphins,2
21,7354.The_Shipping_News,2
319,375013.Schindler_s_List,3
156,16096824-a-court-of-thorns-and-roses,3
199,5203.She_s_Come_Undone,4
16,9712.Love_in_the_Time_of_Cholera,3
345,43641.Water_for_Elephants,4
473,17332218-words-of-radiance,2
448,2120932.The_Battle_of_the_Labyrinth,3
383,6319.The_BFG,5
386,22232.Stargirl,3
220,6310.Charlie_and_the_Chocolate_Factory,4
233,29946.Illusions,2
10,22034.The_Godfather,5
64,976.Deception_Point,3
335,305234.Wicked_Lovely,4
204,1.Harry_Potter_and_the_Half_Blood_Prince,4
422,6327.The_Witches,4
34,298275.Nausea,3
136,53835.The_Age_of_Innocence,4
290,10956.The_Virgin_Suicides,3
34,40611510-the-last-lecture,3
126,11127.The_Chronicles_of_Narnia,4
180,46164.Tender_Is_the_Night,2
181,3109.The_Omnivore_s_Dilemma,4
196,646462._,4
347,42898.Lover_Revealed,5
364,58345.The_Awakening,1
232,17061.Coraline,2
291,5996153-blood-promise,2
237,5168.Where_the_Heart_Is,3
158,297673.The_Brief_Wondrous_Life_of_Oscar_Wao,5
121,310259.Love_You_Forever,5
220,348225.These_Is_My_Words,5
98,7733.Gulliver_s_Travels,1
463,29908754-the-zombie-room,4
370,197084.Are_You_My_Mother_,5
236,4980.Breakfast_of_Champions,3
325,4031.Lunar_Park,3
181,6320534-under-the-dome,4
259,131359.Death_on_the_Nile,3
364,2722413-evernight,2
104,7805.Pale_Fire,5
304,6319.The_BFG,4
139,30043.A_River_Runs_Through_it_and_Other_Stories,3
499,10534.The_Art_of_War,2
197,3008.A_Little_Princess,3
376,386372.Mort,5
345,6310.Charlie_and_the_Chocolate_Factory,4
387,41424.Beauty,3
379,37793.A_Doll_s_House,3
435,7090447-the-red-pyramid,2
448,10917.My_Sister_s_Keeper,4
339,3.Harry_Potter_and_the_Sorcerer_s_Stone,2
439,27266.Glass_Houses,3
301,93101.The_Arabian_Nights,4
41,6310.Charlie_and_the_Chocolate_Factory,3
284,32049.Lady_Chatterley_s_Lover,2
483,84981.Tuck_Everlasting,2
80,14201.Jonathan_Strange_Mr_Norrell,4
168,30346601-brainwalker,5
227,10210.Jane_Eyre,4
218,3570231-at-grave-s-end,3
449,862041.Harry_Potter_Series_Box_Set,4
125,6339664-hush-hush,5
335,21686.Shutter_Island,3
56,10799.A_Farewell_to_Arms,3
464,76778.The_Martian_Chronicles,4
454,9673436-the-invention-of-hugo-cabret,2
220,10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,5
252,3109.The_Omnivore_s_Dilemma,3
375,13006.Julius_Caesar,3
478,773951.The_Story_of_Ferdinand,4
236,7631105-the-scorch-trials,3
431,40909452-drums-of-autumn,3
453,19063.The_Book_Thief,4
104,11566.The_Green_Mile,5
358,28186.The_Sea_of_Monsters,4
392,40611510-the-last-lecture,3
289,11768.The_Hotel_New_Hampshire,3
200,4865.How_to_Win_Friends_and_Influence_People,4
164,8852.Macbeth,4
45,19351490-grimm-s-fairy-tales,5
171,5996153-blood-promise,3
461,9014.The_Long_Walk,3
408,1431.Veronika_Decides_to_Die,3
250,95819.The_Poetry_of_Robert_Frost,4
229,40593473-finding-hope-in-the-darkness-of-grief,5
12,50033.Dandelion_Wine,3
358,76620.Watership_Down,3
194,33917.The_Namesake,4
434,8682.Jitterbug_Perfume,5
174,7190.The_Three_Musketeers,2
131,14942.Mrs_Dalloway,3
97,33648131-the-notebook,4
84,4009.Nine_Stories,4
122,51606.Johnny_Got_His_Gun,4
28,14290364-champion,4
352,4374400-if-i-stay,4
296,13214.I_Know_Why_the_Caged_Bird_Sings,4
377,5527.All_the_King_s_Men,2
379,2213661.The_Graveyard_Book,3
428,10964.Outlander,4
289,9717.The_Unbearable_Lightness_of_Being,5
345,164154.A_Canticle_for_Leibowitz,5
466,13206760-scarlet,5
310,1232.The_Shadow_of_the_Wind,5
229,17889664-to-live-and-die-in-fantasyland,5
108,32768522-carry-on,5
181,4980.Breakfast_of_Champions,1
457,334176.The_Sparrow,2
302,16299.And_Then_There_Were_None,3
274,23878688-the-5-love-languages,3
297,10637766-silence,4
9,137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,3
89,99944.The_Bhagavad_Gita,3
463,11012.Dubliners,3
399,13206760-scarlet,4
278,13152.The_Angel_Experiment,3
45,24280.Les_Mis_rables,4
348,188572.The_Complete_Sherlock_Holmes,4
10,414999.Childhood_s_End,4
323,24765.Specials,2
221,16631.Steppenwolf,3
276,4009.Nine_Stories,4
15,6900.Tuesdays_with_Morrie,3
184,2932.Robinson_Crusoe,3
303,7728.Antigone,2
22,348225.These_Is_My_Words,5
11,41681.The_Jungle,3
404,2203.John_Adams,3
357,40874325-the-shack,4
179,4137.Me_Talk_Pretty_One_Day,2
246,7664041-inheritance,3
215,5439.Interpreter_of_Maladies,3
154,38311414-house-of-sand-and-fog,3
19,3388.Corelli_s_Mandolin,3
472,7740152-torment,4
188,88077.The_Magic_Mountain,4
180,375802.Ender_s_Game,3
428,40941582,5
227,12957.Much_Ado_About_Nothing,4
277,46945.Requiem_for_a_Dream,5
237,38374795-howards-end,3
327,8490112-daughter-of-smoke-bone,4
7,5107.The_Catcher_in_the_Rye,5
452,24765.Specials,4
83,6853.One_for_the_Money,5
214,156538.North_and_South,3
248,43814.The_Vampire_Lestat,4
51,17675462-the-raven-boys,4
443,838729.The_Return_of_the_King,5
258,77295.Gift_from_the_Sea,4
294,80660.We_Need_to_Talk_About_Kevin,5
39,40937505,2
395,15195.The_Complete_Maus,5
106,2156.Persuasion,4
277,976.Deception_Point,4
312,25845273-the-great-divorce,5
141,43448.Flowers_in_the_Attic,3
307,27003.The_Eyre_Affair,4
271,29908754-the-zombie-room,3
245,6482837-before-i-fall,5
207,11899.The_Hours,2
29,544891.Beastly,2
463,5326.A_Christmas_Carol,3
494,34080.The_Waste_Land,3
292,40496.How_Green_Was_My_Valley,4
223,6689.James_and_the_Giant_Peach,3
498,11857408-fifty-shades-darker,2
316,3777732-city-of-glass,4
79,33574273-a-wrinkle-in-time,4
82,8667848-a-discovery-of-witches,2
156,7669.Timeline,4
317,7069.The_World_According_to_Garp,2
28,7664041-inheritance,5
24,170448.Animal_Farm,3
298,646462._,4
71,1420.Hamlet,3
311,4556058-the-last-olympian,3
80,29579.Foundation,5
230,2696.The_Canterbury_Tales,2
427,11337.The_Bluest_Eye,2
65,2865.Girl_with_a_Pearl_Earring,3
192,14249.Prodigal_Summer,3
390,11250317-the-song-of-achilles,4
13,6310.Charlie_and_the_Chocolate_Factory,4
252,17061.Coraline,3
172,41684.The_Jungle_Books,2
26,366522.P_S_I_Love_You,5
492,6320534-under-the-dome,3
58,4667024-the-help,3
405,99944.The_Bhagavad_Gita,4
238,78411.The_Bad_Beginning,4
49,18335634-clockwork-princess,3
406,2932.Robinson_Crusoe,5
246,18300212-the-trigger,3
231,4929.Kafka_on_the_Shore,3
428,9328.The_House_of_the_Spirits,4
479,44652.Fablehaven,4
50,350.Stranger_in_a_Strange_Land,3
72,7244.The_Poisonwood_Bible,3
274,113436.Eragon,2
483,135836.Trainspotting,4
485,40605251-the-mists-of-avalon,4
410,14497.Neverwhere,4
146,6487308-fallen,4
58,7784.The_Lorax,3
33,42900.Lover_Awakened,4
222,2702704-faefever,5
262,14866.Nineteen_Minutes,4
461,33507.Twenty_Thousand_Leagues_Under_the_Sea,1
256,12691.Marley_and_Me,3
267,15925.The_Guardian,4
348,5148.A_Separate_Peace,4
209,40874325-the-shack,1
18,11012.Dubliners,4
89,10210.Jane_Eyre,5
443,12914.The_Aeneid,3
391,378.The_Phantom_Tollbooth,5
41,124509.Smilla_s_Sense_of_Snow,4
445,16690.The_Moon_Is_a_Harsh_Mistress,4
295,472331.Watchmen,5
497,15717943-hopeless,5
303,136251.Harry_Potter_and_the_Deathly_Hallows,5
33,9460487-miss-peregrine-s-home-for-peculiar-children,3
115,21787.The_Princess_Bride,3
48,40940121-bridge-to-terabithia,5
28,301082.Dead_Until_Dark,5
312,9416.Confessions_of_a_Shopaholic,4
458,248596.Something_Wicked_This_Way_Comes,3
305,18619684-the-time-traveler-s-wife,4
48,44186.The_Monster_at_the_End_of_this_Book,3
170,24768.Pretties,4
173,45978.Eldest,5
438,16729.Beach_Music,1
447,8908.World_War_Z,3
402,60400.The_Ruins_of_Gorlan,3
322,567678.The_Wasp_Factory,4
287,370493.The_Giving_Tree,2
177,6280118-one-day,2
336,30868.The_Bean_Trees,5
223,33648131-the-notebook,3
282,18692431-everything-everything,4
263,45032.Mansfield_Park,2
405,15783514-the-ocean-at-the-end-of-the-lane,5
202,38296.The_Last_of_the_Mohicans,2
362,30333938-slammed,4
358,350.Stranger_in_a_Strange_Land,4
26,65641.The_Silver_Chair,5
399,15622.Native_Son,2
347,34384161-quantum-roots-ii,3
132,10644930-11-22-63,2
291,46945.Requiem_for_a_Dream,4
26,53496.Walk_Two_Moons,4
303,3591262-cutting-for-stone,3
206,7144.Crime_and_Punishment,5
406,529626.Sometimes_a_Great_Notion,4
153,216363.The_Man_in_the_High_Castle,5
260,13104080-unravel-me,3
201,9791.A_Walk_in_the_Woods,4
371,3478.Message_in_a_Bottle,4
476,3777732-city-of-glass,3
266,11899.The_Hours,3
139,73968.Love_Story,3
14,93.Heidi,5
168,10920.Cold_Mountain,3
360,5168.Where_the_Heart_Is,4
327,24583.The_Adventures_of_Tom_Sawyer,4
242,70535.2001,2
161,13596809-reflected-in-you,4
124,248704.It_s_Kind_of_a_Funny_Story,5
338,18135.Romeo_and_Juliet,3
201,28921.The_Remains_of_the_Day,2
220,2696.The_Canterbury_Tales,3
218,135479.Cat_s_Cradle,4
162,168642.In_Cold_Blood,1
159,256008.Lonesome_Dove,5
322,2122.The_Fountainhead,3
187,41684.The_Jungle_Books,5
275,472331.Watchmen,4
369,36381037-cinder,3
391,6654313-linger,4
124,292408.Angle_of_Repose,3
428,243705.The_Collector,4
374,2.Harry_Potter_and_the_Order_of_the_Phoenix,5
130,343.Perfume,5
479,17927395-a-court-of-mist-and-fury,4
469,78411.The_Bad_Beginning,5
247,12127810-the-house-of-hades,3
238,9328.The_House_of_the_Spirits,4
80,374233.If_on_a_Winter_s_Night_a_Traveler,4
207,6892870-the-girl-who-kicked-the-hornet-s-nest,3
12,32075671-the-hate-u-give,4
341,24583.The_Adventures_of_Tom_Sawyer,4
368,13262783-every-day,2
290,92303.The_Importance_of_Being_Earnest,5
138,36381037-cinder,3
418,89724.We_Have_Always_Lived_in_the_Castle,4
355,14836.Midnight_s_Children,5
59,58696.David_Copperfield,3
89,18114322-the-grapes-of-wrath,5
234,6752378-city-of-fallen-angels,2
223,11735983-insurgent,3
84,29127.The_Last_Unicorn,5
203,40603730-safe-haven,3
392,32423.Watchers,4
168,3805.The_Corrections,4
184,28186.The_Sea_of_Monsters,3
77,6148028-catching-fire,3
352,28251250-white-noise,3
377,40493.The_Valley_of_Horses,4
257,1240662.Lover_Enshrined,4
389,28881.Lamb,4
356,10956.The_Virgin_Suicides,4
468,95819.The_Poetry_of_Robert_Frost,4
40,133518.The_Things_They_Carried,5
328,5161066-dead-and-gone,4
364,16101128-the-5th-wave,3
274,22557272-the-girl-on-the-train,3
464,472331.Watchmen,5
330,43889.Wizard_s_First_Rule,2
240,9673436-the-invention-of-hugo-cabret,3
13,415.Gravity_s_Rainbow,5
423,24768.Pretties,2
142,30281.Guilty_Pleasures,2
300,852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,3
119,15783514-the-ocean-at-the-end-of-the-lane,4
480,16981.Invisible_Man,5
336,28187.The_Lightning_Thief,4
285,24583.The_Adventures_of_Tom_Sawyer,1
221,37435.The_Secret_Life_of_Bees,4
158,24337.Ella_Enchanted,4
345,52892857-the-color-purple,5
225,6485421-the-mortal-instruments-boxed-set,3
327,7869.The_Bourne_Identity,4
428,7144.Crime_and_Punishment,4
310,10959.Sophie_s_World,2
316,67896.Tao_Te_Ching,2
206,7896527-throne-of-glass,4
389,2213661.The_Graveyard_Book,3
15,13362536-opal,3
158,76401.Bury_My_Heart_at_Wounded_Knee,4
424,231804.The_Outsiders,4
397,16981.Invisible_Man,3
110,40605329-the-mysterious-benedict-society,4
464,460548.Go_Dog_Go_,2
394,179780.The_Exorcist,4
287,117833.The_Master_and_Margarita,3
239,285092.High_Fidelity,3
421,12232938-the-lovely-bones,4
333,33.The_Lord_of_the_Rings,5
290,99300.The_Yellow_Wallpaper_and_Other_Stories,4
300,30933.Brideshead_Revisited,4
461,12938.King_Lear,3
399,1078.The_Good_Earth,5
21,3685.Black_Beauty,3
269,6294.Howl_s_Moving_Castle,3
352,12232938-the-lovely-bones,1
258,11901.The_Witching_Hour,2
446,6482837-before-i-fall,3
114,22628.The_Perks_of_Being_a_Wallflower,5
102,1430.Eleven_Minutes,3
235,14836.Midnight_s_Children,2
37,33648131-the-notebook,3
397,6936382-anna-and-the-french-kiss,4
5,140077.Dead_to_the_World,1
223,9460487-miss-peregrine-s-home-for-peculiar-children,3
344,3836.Don_Quixote,4
322,41423092-the-awakening,5
420,95819.The_Poetry_of_Robert_Frost,3
404,15783514-the-ocean-at-the-end-of-the-lane,3
353,16068905-fangirl,5
482,10916.The_Pact,3
166,9416.Confessions_of_a_Shopaholic,3
248,251688.Breakfast_at_Tiffany_s_and_Three_Stories,3
496,6752378-city-of-fallen-angels,3
157,12749.Swann_s_Way,3
358,10956.The_Virgin_Suicides,3
463,30236962-the-historian,5
111,18006496-queen-of-shadows,3
39,8130077-the-screwtape-letters,3
436,16220184-crossroads-and-the-himalayan-crystals,4
154,10987.Voyager,5
110,36336078-call-me-by-your-name,2
46,40495148-blindness,4
408,17150.My_ntonia,3
278,8235178-across-the-universe,2
13,7437.Naked_Lunch,1
466,4268157-perfect-chemistry,2
159,41423092-the-awakening,4
399,5805.V_for_Vendetta,4
303,19063.The_Book_Thief,4
277,397483.The_Devil_in_the_White_City,5
495,32542.A_Time_to_Kill,4
193,95819.The_Poetry_of_Robert_Frost,3
158,33507.Twenty_Thousand_Leagues_Under_the_Sea,2
264,2932.Robinson_Crusoe,4
453,7069.The_World_According_to_Garp,3
58,17675462-the-raven-boys,5
189,30165203-american-gods,3
345,36072.The_7_Habits_of_Highly_Effective_People,4
245,17841.Foucault_s_Pendulum,4
363,1848.Wild_Swans,5
374,12985.The_Tempest,3
301,51606.Johnny_Got_His_Gun,2
156,7090447-the-red-pyramid,4
177,2956.The_Adventures_of_Huckleberry_Finn,4
348,15760001-on-dublin-street,4
378,32234.White_Oleander,4
424,171547.Songs_of_Innocence_and_of_Experience,5
246,14942.Mrs_Dalloway,5
81,6262365-tempted,3
437,852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,4
432,14942.Mrs_Dalloway,5
445,7260188-mockingjay,3
193,6759.Infinite_Jest,5
428,121749.Prince_Caspian,4
284,5168.Where_the_Heart_Is,2
9,7600924-forbidden,4
300,30281.Guilty_Pleasures,5
483,17961.Collected_Fictions,3
104,10920.Cold_Mountain,4
40,4473.A_Prayer_for_Owen_Meany,4
457,236093.The_Wonderful_Wizard_of_Oz,1
493,18765.I_Claudius,4
232,29044.The_Secret_History,3
358,45032.Mansfield_Park,3
210,93.Heidi,3
89,45978.Eldest,5
253,1375.The_Iliad_The_Odyssey,2
355,22299763-crooked-kingdom,4
372,569564.The_Complete_Works,3
426,11870085-the-fault-in-our-stars,4
83,37781.Things_Fall_Apart,4
86,179780.The_Exorcist,4
332,30659.Meditations,3
433,39662.Different_Seasons,3
150,305234.Wicked_Lovely,4
282,16690.The_Moon_Is_a_Harsh_Mistress,4
472,1375.The_Iliad_The_Odyssey,4
199,5094.The_Drawing_of_the_Three,3
60,544891.Beastly,1
108,629.Zen_and_the_Art_of_Motorcycle_Maintenance,4
449,4989.The_Red_Tent,3
44,33600.Shantaram,4
279,4374400-if-i-stay,4
208,1431.Veronika_Decides_to_Die,2
224,7069.The_World_According_to_Garp,3
473,6411961-the-lost-symbol,3
410,334176.The_Sparrow,2
125,11507.My_Name_Is_Asher_Lev,3
485,36381037-cinder,2
414,28881.Lamb,4
470,2547.The_Prophet,5
48,1371.The_Iliad,3
204,2.Harry_Potter_and_the_Order_of_the_Phoenix,5
373,35879889-christy,1
401,18007564-the-martian,5
237,3685.Black_Beauty,2
395,2248573.Brisingr,5
443,36072.The_7_Habits_of_Highly_Effective_People,4
401,36336078-call-me-by-your-name,3
318,3867.The_History_of_Love,3
216,6148028-catching-fire,3
378,42697.Exodus,4
120,375013.Schindler_s_List,4
139,1326258.Chosen,3
455,2153405.Still_Alice,4
313,9369720-passion,4
473,25480342-a-monster-calls,5
281,53835.The_Age_of_Innocence,2
228,13414446-prodigy,4
243,394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,3
239,41014505-the-bronze-horseman,2
266,22881898-shot-down,3
400,6149.Beloved,2
241,53450218-the-past,4
286,9809.Invisible_Cities,5
275,15783514-the-ocean-at-the-end-of-the-lane,3
363,3570231-at-grave-s-end,4
429,15925.The_Guardian,5
381,33676.Saving_the_World_and_Other_Extreme_Sports,4
168,5287473-hex-hall,4
426,57891.Battle_Royale,4
129,1934.Little_Women,2
76,6319.The_BFG,5
273,51738.Just_Listen,3
32,394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,5
297,60400.The_Ruins_of_Gorlan,3
191,4687.The_Cider_House_Rules,5
368,460548.Go_Dog_Go_,4
375,40961427-1984,3
406,12505.The_Idiot,3
98,23919.The_Complete_Stories_and_Poems,4
121,24280.Les_Mis_rables,3
180,13139.School_s_Out_Forever,4
316,50398.Northanger_Abbey,5
24,11387515-wonder,3
175,144974.The_Velveteen_Rabbit,4
128,11768.The_Hotel_New_Hampshire,4
73,8755785-city-of-heavenly-fire,4
414,7624.Lord_of_the_Flies,4
455,6759.Infinite_Jest,3
238,2.Harry_Potter_and_the_Order_of_the_Phoenix,3
478,9566.Still_Life_with_Woodpecker,5
479,37781.Things_Fall_Apart,5
114,27523.Left_Behind,2
385,8709527-bloodlines,5
101,6149.Beloved,3
230,662.Atlas_Shrugged,3
499,47021.The_Taming_of_the_Shrew,2
470,30165203-american-gods,2
371,11735983-insurgent,3
44,5107.The_Catcher_in_the_Rye,3
271,5359.The_Client,2
104,17716.Waiting_for_Godot,4
37,22232.Stargirl,3
27,21671.Mystic_River,4
93,242006.Running_with_Scissors,5
